model,size,angle_deg,L_k,L_low,L_high,q,p,matched_bpp
bmshj2018-hyperprior,1024x1024,90.0,0.4355709065655076,0.1526045996785316,0.7605277439858266,4.0,,0
mbt2018-mean,1024x1024,0.0,0.5069811781960095,0.1817998958487848,0.7490629992164151,4.0,,0
mbt2018-mean,1024x1024,15.0,0.4818551908694101,0.192886309702231,0.7524622078542442,4.0,,0
mbt2018-mean,1024x1024,30.0,0.3640526037706691,0.2121643605014899,0.6062713578456576,4.0,,0
mbt2018-mean,1024x1024,45.0,0.3767249490565533,0.1446997654598938,0.8128939880819912,4.0,,0
mbt2018-mean,1024x1024,60.0,0.2092464872596493,0.1593270952916098,0.6980086628365554,4.0,,0
mbt2018-mean,1024x1024,75.0,0.3908846962231095,0.5516690494952413,0.4508880870951822,4.0,,0
mbt2018-mean,1024x1024,90.0,0.504623532178009,0.1765269218802907,0.7457165352424542,4.0,,0
mbt2018,1024x1024,0.0,0.3935466761323583,0.1594720392481851,0.7517077505126444,4.0,,0
mbt2018,1024x1024,15.0,0.2417788759684772,0.184990642578692,0.8013423309754715,4.0,,0
mbt2018,1024x1024,30.0,0.3504166971094639,0.2104610035627727,0.6597721390235509,4.0,,0
mbt2018,1024x1024,45.0,0.3862129542438163,0.0926819154641185,0.8198161825801102,4.0,,0
mbt2018,1024x1024,60.0,0.1678198598818538,0.1586526670691802,0.7497035667737106,4.0,,0
mbt2018,1024x1024,75.0,0.2947318448114547,0.2320748813880189,0.3269518574159374,4.0,,0
mbt2018,1024x1024,90.0,0.4003179231316679,0.147830842441978,0.7512796799503785,4.0,,0
jpeg,1024x1024,0.0,0.0096314493061039,0.0035844630604773,0.0130397999316618,4.0,,0
jpeg,1024x1024,15.0,0.00636486711596,0.0051845552172493,0.0127289000247223,4.0,,0
jpeg,1024x1024,30.0,0.0075094507209432,0.0076750475772458,0.0071750133647143,4.0,,0
jpeg,1024x1024,45.0,0.0092861821889685,0.0038648577911484,0.0119358595366563,4.0,,0
jpeg,1024x1024,60.0,0.0066391684379494,0.00544929802412,0.0134272741704506,4.0,,0
jpeg,1024x1024,75.0,0.0078594864166183,0.0073212499429165,0.0083077520537023,4.0,,0
jpeg,1024x1024,90.0,0.0095943022869408,0.003601593970699,0.0130342495657525,4.0,,0
webp,1024x1024,0.0,0.0037419716470556,0.002318307827896,0.0037189023425396,4.0,,0
webp,1024x1024,15.0,0.0033399880755979,0.0028170243849494,0.0042871595142568,4.0,,0
webp,1024x1024,30.0,0.0034316402627537,0.0035923179797757,0.0032386014124314,4.0,,0
webp,1024x1024,45.0,0.0037445680612859,0.0023457235570453,0.0036157558458343,4.0,,0
webp,1024x1024,60.0,0.0033042045777896,0.002735659022194,0.0044330528155423,4.0,,0
webp,1024x1024,75.0,0.0034585190490281,0.0035491508756961,0.003347234220959,4.0,,0
webp,1024x1024,90.0,0.0037480990063921,0.0023143425165456,0.0036820391756889,4.0,,0
jpegxl,1024x1024,0.0,0.0020280272812917,0.0012748604371399,0.0028907649517565,4.0,,0
jpegxl,1024x1024,15.0,0.0021757344334461,0.00175192287395,0.0038839538889824,4.0,,0
jpegxl,1024x1024,30.0,0.0020004465905128,0.0021796946447723,0.0026475419516467,4.0,,0
jpegxl,1024x1024,45.0,0.0020949307277151,0.0013979621069492,0.0030059805830662,4.0,,0
jpegxl,1024x1024,60.0,0.0020134161845576,0.0016585991868905,0.0037003265835819,4.0,,0
jpegxl,1024x1024,75.0,0.0020322821951376,0.0022710634570699,0.0026238052025698,4.0,,0
jpegxl,1024x1024,90.0,0.0020740152091098,0.0012156731574608,0.0021562409085135,4.0,,0
ftic,1024x1024,0.0,0.0052601904201524,0.0025815027160113,0.067252800043343,5.0,,0
ftic,1024x1024,15.0,0.0036345878643881,0.0026101290624002,0.0076491046513774,5.0,,0
ftic,1024x1024,30.0,0.0042438151508962,0.0030326600289183,0.0055964120650241,5.0,,0
ftic,1024x1024,45.0,0.0054130529538904,0.0029192992582573,0.0582680080886935,5.0,,0
ftic,1024x1024,60.0,0.0043336262517472,0.0033029721417656,0.0091795125699174,5.0,,0
ftic,1024x1024,75.0,0.0055885394330326,0.003159733085227,0.0068144581430103,5.0,,0
ftic,1024x1024,90.0,0.0048818098810291,0.0025513124333329,0.0677039429713555,5.0,,0
cheng2020-anchor,1024x1024,0.0,0.9969250797616273,0.6904522829304527,0.7142792579821224,5.0,,0
cheng2020-anchor,1024x1024,15.0,0.999112515405445,0.8576780008584914,0.9993374273067558,5.0,,0
cheng2020-anchor,1024x1024,30.0,0.9990463595083316,0.7569367113545683,0.997366865005652,5.0,,0
cheng2020-anchor,1024x1024,45.0,0.9986121429584638,0.7540197734388401,0.9754011573267208,5.0,,0
cheng2020-anchor,1024x1024,60.0,0.9958555133611868,0.8137380174247966,0.914900930730102,5.0,,0
cheng2020-anchor,1024x1024,75.0,0.9988851526833242,0.9454218833825376,0.6873963810001489,5.0,,0
cheng2020-anchor,1024x1024,90.0,0.9954348302578376,0.455715386891132,0.7199315775417374,5.0,,0
cheng2020-attn,1024x1024,0.0,0.243390233150861,0.0524059021881228,0.6976458714947407,5.0,,0
cheng2020-attn,1024x1024,15.0,0.1112288097401572,0.0902592508760747,0.5795369320382926,5.0,,0
cheng2020-attn,1024x1024,30.0,0.176430764048012,0.0889352665318379,0.3477359980282724,5.0,,0
cheng2020-attn,1024x1024,45.0,0.2206062417892507,0.0273304387156448,0.6598322188254317,5.0,,0
cheng2020-attn,1024x1024,60.0,0.1030466103621129,0.103633003523797,0.5210862987144902,5.0,,0
cheng2020-attn,1024x1024,75.0,0.2062915872415355,0.1287413857323556,0.2170372499142116,5.0,,0
cheng2020-attn,1024x1024,90.0,0.2467919400287442,0.0490658621472716,0.7037647212815493,5.0,,0
bmshj2018-factorized,1024x1024,0.0,0.6588891544547323,0.2838015818321168,0.953353353982283,5.0,,0
bmshj2018-factorized,1024x1024,15.0,0.4780911166156317,0.3694972381538961,0.94648985161135,5.0,,0
bmshj2018-factorized,1024x1024,30.0,0.5541913284372711,0.4048923164372068,0.9317950591973828,5.0,,0
bmshj2018-factorized,1024x1024,45.0,0.6304164653193931,0.2756227182629583,0.9578159618233992,5.0,,0
bmshj2018-factorized,1024x1024,60.0,0.6211355790112973,0.3620297086869393,0.9898074099586524,5.0,,0
bmshj2018-factorized,1024x1024,75.0,0.545830584739573,0.4036274087141374,0.9431756948733367,5.0,,0
bmshj2018-factorized,1024x1024,90.0,0.6612336485940489,0.2848965812971593,0.9489842943573208,5.0,,0
bmshj2018-hyperprior,1024x1024,0.0,0.4377095631191606,0.1133619373121483,0.7544149208192952,5.0,,0
bmshj2018-hyperprior,1024x1024,15.0,0.2051665918754454,0.154755569910102,0.7690767636163742,5.0,,0
bmshj2018-hyperprior,1024x1024,30.0,0.3213862684814699,0.2226561075741764,0.5481724980195897,5.0,,0
bmshj2018-hyperprior,1024x1024,45.0,0.3757014666592146,0.092187012812083,0.7882916578724052,5.0,,0
bmshj2018-hyperprior,1024x1024,60.0,0.1603962200673528,0.1523694703622729,0.744244193944072,5.0,,0
bmshj2018-hyperprior,1024x1024,75.0,0.357621422294338,0.314564809052041,0.4375714286762108,5.0,,0
bmshj2018-hyperprior,1024x1024,90.0,0.4346888816948099,0.1122559359369056,0.753427843407338,5.0,,0
mbt2018-mean,1024x1024,0.0,0.1322812970677881,0.0632241558355692,0.6297433463930997,5.0,,0
mbt2018-mean,1024x1024,15.0,0.0879691649782592,0.0444095561126964,0.2103467105934044,5.0,,0
mbt2018-mean,1024x1024,30.0,0.0889763250045531,0.0787982773460839,0.1082920319667066,5.0,,0
mbt2018-mean,1024x1024,45.0,0.4052652274431927,0.0466897807437226,0.574384866638403,5.0,,0
mbt2018-mean,1024x1024,60.0,0.0805396043391158,0.0560916255959304,0.4960252593849903,5.0,,0
mbt2018-mean,1024x1024,75.0,0.1129855629239611,0.0835998786223323,0.1277129217843138,5.0,,0
mbt2018-mean,1024x1024,90.0,0.1302278525463796,0.0618904381557919,0.6383153462289366,5.0,,0
mbt2018,1024x1024,0.0,0.0985480625071108,0.0715223924005776,0.6746280335185748,5.0,,0
mbt2018,1024x1024,15.0,0.0821482019696888,0.0578683328821538,0.1369082154680074,5.0,,0
mbt2018,1024x1024,30.0,0.1004913218566485,0.0490979463499881,0.2477749970577018,5.0,,0
mbt2018,1024x1024,45.0,0.1368005718508379,0.0839896695048793,0.6667754726066848,5.0,,0
mbt2018,1024x1024,60.0,0.1095976824710194,0.0383199881458404,0.1833026302663432,5.0,,0
mbt2018,1024x1024,75.0,0.1411592833727326,0.0554545362336239,0.2676895946668745,5.0,,0
mbt2018,1024x1024,90.0,0.0964496119487295,0.0688115764500967,0.6733597015798574,5.0,,0
jpegxl,1024x1024,0.0,0.0012200619165012,0.0008408267726872,0.001509435078589,5.0,,0
jpegxl,1024x1024,15.0,0.0012614261063513,0.0010077588049423,0.0020111301317516,5.0,,0
jpegxl,1024x1024,30.0,0.0011736756121621,0.0012325797503223,0.0014705549945654,5.0,,0
jpegxl,1024x1024,45.0,0.0012040165481997,0.0008821788505608,0.0015239968796006,5.0,,0
jpegxl,1024x1024,60.0,0.0011732918805619,0.0009511860852699,0.0019728819938591,5.0,,0
jpegxl,1024x1024,75.0,0.0011626276528485,0.0012704624152351,0.0014697724350427,5.0,,0
jpegxl,1024x1024,90.0,0.0012214367333295,0.0008376473615061,0.0012971418112314,5.0,,0
jpeg,1024x1024,0.0,0.0038242053832605,0.0016075174668199,0.0049384222886459,5.0,,0
jpeg,1024x1024,15.0,0.0025864716930876,0.0021683764712327,0.0048620843254362,5.0,,0
jpeg,1024x1024,30.0,0.0030138766367008,0.0030687863882459,0.0029752975998972,5.0,,0
jpeg,1024x1024,45.0,0.0036877387425975,0.0017001770255199,0.0045141187368629,5.0,,0
jpeg,1024x1024,60.0,0.0027892582450059,0.0023224385033876,0.0051435603091608,5.0,,0
jpeg,1024x1024,75.0,0.0032270863017641,0.0029688747787489,0.0033899057411096,5.0,,0
jpeg,1024x1024,90.0,0.003811397421958,0.001632343783228,0.0048949278499605,5.0,,0
webp,1024x1024,0.0,0.0018125316081727,0.0011773218957271,0.0018044185263055,5.0,,0
webp,1024x1024,15.0,0.0016766183265735,0.0014454123940091,0.0020722988446763,5.0,,0
webp,1024x1024,30.0,0.0017082020565092,0.0017599146214808,0.0016170229094612,5.0,,0
webp,1024x1024,45.0,0.0017936562029173,0.001226768712686,0.0017302510665056,5.0,,0
webp,1024x1024,60.0,0.0016611520773638,0.0014052947758601,0.0021439722694735,5.0,,0
webp,1024x1024,75.0,0.0017412469537361,0.0017566425425982,0.0017031330382111,5.0,,0
webp,1024x1024,90.0,0.0018280278903133,0.0011927803942939,0.0018205688571543,5.0,,0
identity,1024x1024,0.0,4.440892098500626e-15,4.427014310692812e-15,4.506811590587745e-15,,,0
identity,1024x1024,15.0,4.440892098500626e-15,4.292573241304609e-15,4.283899623924725e-15,,,0
identity,1024x1024,30.0,4.218847493575595e-15,4.265685027426969e-15,4.262215580475015e-15,,,0
identity,1024x1024,45.0,4.440892098500626e-15,4.3576253716537394e-15,4.384513585531381e-15,,,0
identity,1024x1024,60.0,4.218847493575595e-15,4.283032262186737e-15,4.292573241304609e-15,,,0
identity,1024x1024,75.0,4.440892098500626e-15,4.3316045195140865e-15,4.315992008230296e-15,,,0
identity,1024x1024,90.0,4.6629367034256575e-15,4.606558190456411e-15,4.571863720936875e-15,,,0
ftic,1024x1024,0.0,0.0045296819561344,0.0019804182092962,0.0607309571829145,6.0,,0
ftic,1024x1024,15.0,0.0028453629484636,0.0021568338462756,0.0076149357174891,6.0,,0
ftic,1024x1024,30.0,0.0037152344683255,0.0024587164074244,0.0050903427993813,6.0,,0
ftic,1024x1024,45.0,0.0055896556373107,0.0021128303927227,0.0573499238801003,6.0,,0
ftic,1024x1024,60.0,0.0029083883405667,0.0024680402341935,0.0089785008850263,6.0,,0
ftic,1024x1024,75.0,0.0046887671984949,0.0024554720458103,0.0057267727911339,6.0,,0
ftic,1024x1024,90.0,0.0046698215832667,0.0019714950597872,0.0599320003580445,6.0,,0
tcm,1024x1024,0.0,0.0271350143220526,0.0186524094993172,0.147220864754332,,64.0,0
tcm,1024x1024,15.0,0.0198893500399084,0.0176118168230978,0.0458913168701472,,64.0,0
tcm,1024x1024,30.0,0.0207157901407014,0.0204632747324003,0.0216527093933195,,64.0,0
tcm,1024x1024,45.0,0.0608609766925767,0.0167288125903449,0.1501913384241233,,64.0,0
tcm,1024x1024,60.0,0.0177353770786445,0.0150820170114653,0.1471021952533365,,64.0,0
tcm,1024x1024,75.0,0.0210676734536306,0.0194083155365394,0.0237298272431706,,64.0,0
tcm,1024x1024,90.0,0.0278093208787927,0.0181399649470236,0.1431513482219701,,64.0,0
tcm,1024x1024,0.0,0.0018604960638943,0.0013050771229765,0.0083927996363117,,128.0,0
tcm,1024x1024,15.0,0.0017509062039979,0.0013802806729791,0.0023905707688416,,128.0,0
tcm,1024x1024,30.0,0.001839899937207,0.0015749573807896,0.0022402150568865,,128.0,0
tcm,1024x1024,45.0,0.0018908007696729,0.0013374746552638,0.0080434798404055,,128.0,0
tcm,1024x1024,60.0,0.001671827430206,0.0013080834776436,0.002337651232953,,128.0,0
tcm,1024x1024,75.0,0.0015950698531137,0.0014567651369689,0.002032197469822,,128.0,0
tcm,1024x1024,90.0,0.0018384438072666,0.0012881438148318,0.0085322383545789,,128.0,0
cheng2020-anchor,1024x1024,0.0,0.9978172840635692,0.6237277098570291,0.8502355425465429,6.0,,0
cheng2020-anchor,1024x1024,15.0,0.9992715192508808,0.9765715529393504,0.9982055805291457,6.0,,0
cheng2020-anchor,1024x1024,30.0,0.9976414792173044,0.7904267591667116,0.9954480559871548,6.0,,0
cheng2020-anchor,1024x1024,45.0,0.9985572885397416,0.8908839248878173,0.9882677023989328,6.0,,0
cheng2020-anchor,1024x1024,60.0,0.9994061109763396,0.9371192643293632,0.9492698629691988,6.0,,0
cheng2020-anchor,1024x1024,75.0,0.9995322884498088,0.9958566810532042,0.8942566975560031,6.0,,0
cheng2020-anchor,1024x1024,90.0,0.9963567635417074,0.352611246165457,0.7699877638192967,6.0,,0
cheng2020-attn,1024x1024,0.0,0.3006421969506518,0.0651917913769007,0.681863595911419,6.0,,0
cheng2020-attn,1024x1024,15.0,0.1317316911513546,0.0982400212777417,0.6634802344856344,6.0,,0
cheng2020-attn,1024x1024,30.0,0.1912153966196318,0.0963573201973628,0.3938497026775247,6.0,,0
cheng2020-attn,1024x1024,45.0,0.23500984211583,0.0219204962631108,0.6449131244977648,6.0,,0
cheng2020-attn,1024x1024,60.0,0.0897403795930331,0.0932071601764871,0.5465101802982149,6.0,,0
cheng2020-attn,1024x1024,75.0,0.2118053795226626,0.1462543361888637,0.2090431605164485,6.0,,0
cheng2020-attn,1024x1024,90.0,0.2988805146155102,0.0631952982438336,0.6862892526464697,6.0,,0
bmshj2018-factorized,1024x1024,0.0,0.4559926379039771,0.1374508509574059,0.8233347756400382,6.0,,0
bmshj2018-factorized,1024x1024,15.0,0.2171022682799985,0.2017020123320189,0.8733747857432514,6.0,,0
bmshj2018-factorized,1024x1024,30.0,0.3655554615677134,0.2453960066017672,0.6414066889328145,6.0,,0
bmshj2018-factorized,1024x1024,45.0,0.426868110806,0.1614158698792862,0.8504999207045268,6.0,,0
bmshj2018-factorized,1024x1024,60.0,0.2862669041332241,0.1788872333065619,0.8318251441043802,6.0,,0
bmshj2018-factorized,1024x1024,75.0,0.3357208787516422,0.2793287583751623,0.6158386151067876,6.0,,0
bmshj2018-factorized,1024x1024,90.0,0.4569843887882193,0.1374057603733054,0.8264707669904103,6.0,,0
bmshj2018-hyperprior,1024x1024,0.0,0.1445613613902108,0.0382646842080319,0.4747198098426484,6.0,,0
bmshj2018-hyperprior,1024x1024,15.0,0.058469990570367,0.0464691949576206,0.2333531395182588,6.0,,0
bmshj2018-hyperprior,1024x1024,30.0,0.0841648416599522,0.0764530989941999,0.1422741238584985,6.0,,0
bmshj2018-hyperprior,1024x1024,45.0,0.1291423480436194,0.0382021050947818,0.638567817891675,6.0,,0
bmshj2018-hyperprior,1024x1024,60.0,0.0610120449721542,0.0532578471301255,0.2094596430449607,6.0,,0
bmshj2018-hyperprior,1024x1024,75.0,0.1023820326245706,0.0875662970162713,0.1198545787664244,6.0,,0
bmshj2018-hyperprior,1024x1024,90.0,0.1457890054975164,0.0379661746087842,0.4756639457213651,6.0,,0
mbt2018-mean,1024x1024,0.0,0.1098887739600004,0.0411735108625294,0.3719077000248385,6.0,,0
mbt2018-mean,1024x1024,15.0,0.0533922052936233,0.0294670819198345,0.1492292871344999,6.0,,0
mbt2018-mean,1024x1024,30.0,0.0762164544180506,0.0691396280914748,0.1107358287580422,6.0,,0
mbt2018-mean,1024x1024,45.0,0.109825149357819,0.029146845436287,0.4488025713243438,6.0,,0
mbt2018-mean,1024x1024,60.0,0.0446750468648445,0.0385912428393248,0.2322329414978147,6.0,,0
mbt2018-mean,1024x1024,75.0,0.0763719100833393,0.0673476891894999,0.0962736080361696,6.0,,0
mbt2018-mean,1024x1024,90.0,0.1092734034041826,0.0401681395850121,0.3748212877414907,6.0,,0
mbt2018,1024x1024,0.0,0.1156408322518726,0.1230804316955591,0.3249855807657242,6.0,,0
mbt2018,1024x1024,15.0,0.0810598955750386,0.0360199682831901,0.1305050605115819,6.0,,0
mbt2018,1024x1024,30.0,0.0536324377158792,0.0354326128096031,0.4532319288679725,6.0,,0
mbt2018,1024x1024,45.0,0.0611845961945122,0.038491692368862,0.4248561898014672,6.0,,0
mbt2018,1024x1024,60.0,0.053066567021256,0.0243164503309481,0.0772185203155406,6.0,,0
mbt2018,1024x1024,75.0,0.0623282214169467,0.0557254286371629,0.0975569188257584,6.0,,0
mbt2018,1024x1024,90.0,0.1157775056087567,0.1232993185290521,0.3261056914908915,6.0,,0
webp,1024x1024,0.0,0.0002467143988396,0.0002020741486662,0.000245417213094,6.0,,0
webp,1024x1024,15.0,0.0002391350378533,0.0002180186095257,0.000261545829219,6.0,,0
webp,1024x1024,30.0,0.0002356633437153,0.0002405024232556,0.0002286154875157,6.0,,0
webp,1024x1024,45.0,0.0002487708760832,0.0002061148339547,0.000241000935978,6.0,,0
webp,1024x1024,60.0,0.0002414814088542,0.0002131237689921,0.0002655100793565,6.0,,0
webp,1024x1024,75.0,0.0002414703667983,0.0002411104482818,0.0002394668898322,6.0,,0
webp,1024x1024,90.0,0.0002469399909193,0.0002007930931425,0.0002446254485509,6.0,,0
jpeg,1024x1024,0.0,0.0003499995100728,0.0002112798675004,0.0004093232130605,6.0,,0
jpeg,1024x1024,15.0,0.0002933418982516,0.0002437529279557,0.0004158827993471,6.0,,0
jpeg,1024x1024,30.0,0.0003043213890162,0.0002914712360816,0.000312175990392,6.0,,0
jpeg,1024x1024,45.0,0.0003447837136861,0.0002243959567135,0.0003857036025366,6.0,,0
jpeg,1024x1024,60.0,0.0003025881970486,0.0002567405998224,0.0004258286200261,6.0,,0
jpeg,1024x1024,75.0,0.0003244794739403,0.0002922805585649,0.0003444367501923,6.0,,0
jpeg,1024x1024,90.0,0.0003483493656298,0.0002140772153272,0.0004056069610864,6.0,,0
jpegxl,1024x1024,0.0,0.0006220920482664,0.000527886719238,0.000705929283578,6.0,,0
jpegxl,1024x1024,15.0,0.0006858196118454,0.0005234870861182,0.0009002996708499,6.0,,0
jpegxl,1024x1024,30.0,0.0006356442986378,0.0005931644948416,0.0007438648233863,6.0,,0
jpegxl,1024x1024,45.0,0.0006262168518175,0.000534043323754,0.000758807811909,6.0,,0
jpegxl,1024x1024,60.0,0.0006434686376893,0.0005021575149134,0.0008853182189171,6.0,,0
jpegxl,1024x1024,75.0,0.0006261713612427,0.0006091213390729,0.000741507887278,6.0,,0
jpegxl,1024x1024,90.0,0.0006277812025273,0.0005544892873436,0.0006655086944692,6.0,,0
identity,512x512,0.0,2.220446049250313e-15,2.2724877535296173e-15,2.3175905639050143e-15,,,0
identity,512x512,15.0,3.1086244689504383e-15,3.0826036168107862e-15,3.066991105526995e-15,,,0
identity,512x512,30.0,3.1086244689504383e-15,3.084338340286763e-15,3.1068897454744615e-15,,,0
identity,512x512,45.0,3.1086244689504383e-15,3.119032809806299e-15,3.094746681142624e-15,,,0
identity,512x512,60.0,3.1086244689504383e-15,3.066991105526995e-15,3.093011957666647e-15,,,0
identity,512x512,75.0,3.1086244689504383e-15,3.073929999430902e-15,3.0548480411951573e-15,,,0
identity,512x512,90.0,2.220446049250313e-15,2.258609965721803e-15,2.301978052621223e-15,,,0
jpeg,512x512,0.0,0.019896807015186535,0.007199601880201488,0.031058279268933894,6.0,,1
jpeg,512x512,15.0,0.012758152625123864,0.010479895101446948,0.028698847540061877,6.0,,1
jpeg,512x512,30.0,0.015821459588454545,0.016019088806658983,0.015187277107371265,6.0,,1
jpeg,512x512,45.0,0.020213233132577002,0.007547384667638937,0.028433133514650953,6.0,,1
jpeg,512x512,60.0,0.013631116389367759,0.010736120443177951,0.030233678781924827,6.0,,1
jpeg,512x512,75.0,0.01631545711170812,0.01557649357765128,0.016933685011893122,6.0,,1
jpeg,512x512,90.0,0.01986513329237488,0.007337953149649438,0.03068580165749245,6.0,,1
webp,512x512,0.0,0.0032051898145920577,0.0020187556843306387,0.0032227939127626075,6.0,,1
webp,512x512,15.0,0.002867800854941316,0.002489662641142484,0.0037107191404398363,6.0,,1
webp,512x512,30.0,0.002979517515751484,0.003151979229940027,0.00285655799071025,6.0,,1
webp,512x512,45.0,0.0032354241928632677,0.002045287616502113,0.003144196638655945,6.0,,1
webp,512x512,60.0,0.002937296882995044,0.0023705307174427736,0.0038271716394040495,6.0,,1
webp,512x512,75.0,0.0030428754410335435,0.0030663938363364937,0.0029890271910127638,6.0,,1
webp,512x512,90.0,0.0031997161664785723,0.0020192864068882656,0.0031910505396059,6.0,,1
jpegxl,512x512,0.0,0.004094641006463007,0.002709086542188424,0.005853375864952322,6.0,,1
jpegxl,512x512,15.0,0.004568372032132839,0.003915357567096975,0.008582325481382382,6.0,,1
jpegxl,512x512,30.0,0.004457825911362956,0.005221095415611473,0.00604196549940468,6.0,,1
jpegxl,512x512,45.0,0.004447137996053008,0.0030352343050573955,0.006046368534014918,6.0,,1
jpegxl,512x512,60.0,0.004639210087418411,0.003749068657902116,0.008794598505588138,6.0,,1
jpegxl,512x512,75.0,0.004485673836406079,0.004924201454493166,0.005979844381018981,6.0,,1
jpegxl,512x512,90.0,0.0044114844706896195,0.0030248567353189587,0.004118404098346363,6.0,,1
